teams_ids,team,country,tm_data,city
12940,Karvan,Azerbaijan,"Karvan FK was an Azerbaijani football club based in Yevlakh, that participated in the Azerbaijan First Division. It was the first Azerbaijan club to pass the first qualification stage in the UEFA Cup.",
11160,Bayer Leverkusen II,Germany,,
,Eintracht Frankfurt II,Germany,,
,Bruchsal,Germany,,
,Zielona Gora,Poland,,
,Grombalia Sports,Tunisia,,
,Araz-Naxçıvan,Azerbaijan,,
10487,Laudio,Spain,"Club Deportivo Laudio de Fútbol San Rokezar is a Spanish football team based in Laudio/Llodio, in the autonomous community of Basque Country. Founded in 2002 it plays in Segunda División B – Group 2, holding home matches at Estadio Ellakuri, which has a capacity of 3.500 spectators."," Spanish football team based in Laudio/Llodio"
,Atletico Calatayud,Spain,,
,Wacker Burghausen II,Germany,,
,SW Nierfeld,Germany,,
,Burg,Germany,,
,Stinatz,Austria,,
8419,SFM Senec,Slovakia,"ŠK Senec was  a Slovak soccer club based in Senec, and founded in 1994. The club has played in Slovak Second Football League. Since 1999 the club has organized an annual youth soccer tournament Senec District and friends, which in the past ten years has involved 15,940 children.",
122,Partizan,Bulgaria,"Fudbalski klub Partizan, sometimes known as Partizan Belgrade in English, is a Serbian professional football club based in Belgrade. It forms a major part of the Partizan multi-sport club."," Serbian professional football club based in Belgrade"
,Kom Berkovitsa,Bulgaria,,
,Konkola Mine Police,Zambia,,
,Kosice II,Slovakia,,
12758,Sun Hei,Hong Kong,,
,Slavija Pleternica,Croatia,,
,Pobeda Junior,FYR Macedonia,,
,Madzari Solidarnost,FYR Macedonia,,
,Ocean Club,Gabon,,
,Olympic El Qanah,Egypt,,
,Lagun Artea,Spain,,
,UD Badajoz,Spain,,
7379,Taganrog,Russia,"FC Taganrog is an association football club from Taganrog, Russia, founded in 2006, it played in the third-tier Russian Professional Football League since it was founded. It was dissolved after the 2014–15 season due to lack of financing.",n association football club from Taganrog
12922,Al-Arabi Kuwait,Jordan,"Al-Arabi Sporting Club is a Kuwaiti sports club club based in Mansuriya, Kuwait City. The most notable section is football team in the Kuwait Premier League. Al-Arabi SC was named Al-ʿUrūba (Arabic: العُروبَة, lit."," Kuwaiti sports club club based in Mansuriya"
,August Town,Jamaica,,
,Riopardense,Brazil,,
,Sporting Goa,India,,
,Unami CP,Spain,,
7747,Vannes,France,"Vannes Olympique Club is a French football club based in Vannes. The club was formed in 1998 as a result of the merger of Véloce vannetais founded in 1911 and FC Vannes known before 1991 as UCK Vannes founded in 1946 and currently play in Championnat National 2, the fourth level of French football."," French football club based in Vannes"
11589,Rasensport Elmshorn,Germany,,
7309,Oktan,Russia,"FC Oktan Perm was a Russian football club from Perm, founded in 1958. It played its first professional season in the Russian Second Division in 2011. After the 2013-14 season, it was dissolved.",
,Locomotiv Balti,Moldova,,
,Persires Kuningan,Indonesia,,
,Caiquetio,Aruba,,
10551,Hereford United,England,"Hereford United Football Club was an association football club based in Hereford, England. They played at Edgar Street for their entire history.  They were nicknamed 'The Whites' or 'The Lilywhites', after their predominantly white kit, or 'The Bulls' after the Hereford cattle breed.",
,Oststeinbeker SV,Germany,,
,Selbitz,Germany,,
9307,Rhede,Germany,,
,Skjold Birkerod,Denmark,,
20250,Pontejos,Spain,"Club Deportivo Pontejos is a football team based in Pontejos, Marina de Cudeyo in the autonomous community of Cantabria. Founded in 1962, the team plays in Tercera División – Group 3. The club's home ground is Nuevo San Lázaro, which has a capacity of 800 spectators."," football team based in Pontejos"
,Llosa,Spain,,
,Ciksalinspor,Turkey,,
,Mesta,Bulgaria,,
,Albese Calcio,Italy,,
,Santa Maria Mole Marino,Italy,,
11981,FSV Frankfurt II,Germany,,
11242,Valence,France,"Association Sportive d'Origine Arménienne de Valence was a French football team playing in the city of Valence, Drôme.",
10500,Vecindario,Spain,"Unión Deportiva Vecindario was a Spanish football team based in Vecindario, Santa Lucía de Tirajana, Gran Canaria, in the autonomous community of Canary Islands. Founded in 1962, it held home games at Estadio Municipal de Vecindario, with a capacity of 4,500.",
,11 Oktomvri,FYR Macedonia,,
,Miravci,FYR Macedonia,,
,Tiverija,FYR Macedonia,,
8060,Wilhelmshaven,Germany,"SV Wilhelmshaven is a German association football club from Wilhelmshaven, Lower Saxony. SV Wilhelmshaven play in the Regionalliga Nord. SV Wilhelmshaven was founded in 1905. Since 1999, Wilhelmshaven's stadium is the Jadestadion."," German association football club from Wilhelmshaven"
20290,Pinoso,Spain,,
,Tata Steel,Wales,,
,Lekhwiya II,Qatar,,
,Dorohoi,Romania,,
,Aserri,Costa Rica,,
20308,Candas,Spain,"Candás Club de Fútbol is a Spanish football team based in Candás, in the autonomous community of Asturias. Founded in 1948, it plays in Tercera División – Group 2, holding home games at Estadio La Mata, which has a capacity of 3,000 spectators."," Spanish football team based in Candás"
7096,Gloria Bistriţa,Romania,"Asociația Club de Fotbal Gloria Bistrița, commonly known as Gloria Bistrița, or simply as Gloria, was a Romanian professional football club based in Bistrița, Bistrița-Năsăud County founded on 6 July 1922 and dissolved in 2015.",
12740,Novaci,FYR Macedonia,"FK Novaci is a football club based in the village Novaci near Bitola, North Macedonia. They are currently competing in the Macedonian Third League (Southwest Division)."," football club based in the village Novaci near Bitola"
12736,Lokomotiva Skopje,FYR Macedonia,"FK Lokomotiva Skopje is a football club based in the Karpoš neighborhood of Skopje, North Macedonia. They are currently competing in the Macedonian Third League (North Division). Current captain is Stefan Georgiev n.27 known as Brzi (english Speedy) ."," football club based in the Karpoš neighborhood of Skopje"
11649,Carquefou,France,"USJA Carquefou is a French football team currently playing in Championnat National based in Carquefou, Loire-Atlantique."," French football team currently playing in Championnat National based in Carquefou"
,Conpet Ploiesti,Romania,,
14802,Olhodagüense,Brazil,,
,Al Jazira Al Hamra,United Arab Emirates,,
,America SP,Brazil,,
11650,La Vitreenne,France,,
14865,Capital Brasilia,Brazil,"Capital Clube de Futebol, known in English as Capital CF, is a Brazilian football club based in Brasília, Distrito Federal. The club was formerly known as Sociedade Esportiva Maringá and Capital/Cristalina."," Brazilian football club based in Brasília"
,Sogea,Gabon,,
,SigleY,Austria,,
,Progresul Cernica,Romania,,
,Persiram,Indonesia,,
,Quissama,Brazil,,
10557,Salisbury City,England,"Salisbury City Football Club was an English football club based in Salisbury, Wiltshire. They were formed in 1947 and played at The Raymond McEnhill Stadium.",
,Rapid Fetesti,Romania,,
,Stefanesti,Romania,,
,Nacional EC MG,Brazil,,
15252,AlzanoCene,Italy,"Virtus Bergamo Alzano Seriate 1909 was an Italian association football club from Alzano Lombardo, Lombardy. In 2019 it was bought by Ciserano Calcio.",
,Sanvitese,Italy,,
,Real Metapontino,Italy,,
,HinterReggio,Italy,,
,Grun-WeiY Piesteritz,Germany,,
8871,Diyarbakırspor,Turkey,"Diyarbakırspor are a Turkish professional football club located in the city of Diyarbakır. Formed in 1968, they are nicknamed Diyar (""land""). Their colours are red and green, and they play their home matches at Diyarbakır Stadium.",
,Dunarea Galati,Romania,,
9592,Al Arabi,United Arab Emirates,"Al-Arabi Sports Club is a Qatari sports club based in Doha. Founded in 1952, the most prominent team of the club is the football team that competes in the Qatar Stars League. The club's home ground is the 13,000-seat Grand Hamad Stadium, where they have played since their establishment."," Qatari sports club based in Doha"
,Sapins,Gabon,,
10499,CD Ourense,Spain,"Club Deportivo Ourense, S.A.D. was a Spanish football team based in Ourense, in the autonomous community of Galicia. Founded in 1952 after the dissolution of old UD Orensana, it played in Segunda División B – Group 1, holding home games at Estadio O Couto, which has a capacity of 5,625 spectators.",
,Sulmona,Italy,,
,Hallescher FC II,Germany,,
,Alstertal-Langenhorn,Germany,,
10548,Vauxhall Motors,England,"Vauxhall Motors Football Club is a football club based in Ellesmere Port, Cheshire, England. The club are currently members of the North West Counties League Premier Division and play at Rivacre Park, known as the vanEupen Arena for sponsorship reasons."," football club based in Ellesmere Port"
,Vataniakos,Greece,,
,Queimadense,Brazil,,
14974,Esportivo,Brazil,"Clube Esportivo Bento Gonçalves, commonly referred to as Esportivo, is a Brazilian football club based in Bento Gonçalves, Rio Grande do Sul. It currently plays in Campeonato Gaúcho Série A, the first level of the Rio Grande do Sul state football league."," Brazilian football club based in Bento Gonçalves"
,Boussu Dour Borinage,Belgium,,
,Solidarite,Gabon,,
,Chiavari Caperana,Italy,,
8798,Sacachispas,Guatemala,"Sacachispas Fútbol Club is an Argentine football club from the Villa Soldati district of Buenos Aires. The team currently plays in Primera B Metropolitana, the regionalised third division of the Argentine football league system.",n Argentine football club from the Villa Soldati district of Buenos Aires
,Botafogo ES,Brazil,,
,Sport Campina,Brazil,,
,ASC Suneor,Senegal,,
,Asteras Magoula,Greece,,
11730,Joane,Portugal,"Grupo Desportivo de Joane is a Portuguese football club based in Joane, Vila Nova de Famalicão in the district of Braga."," Portuguese football club based in Joane"
19283,Villemomble Sports,France,,
11617,Vesoul,France,,
,Adonis Idaliou,Cyprus,,
,Quixada,Brazil,,
,Vittorio Falmec,Italy,,
,RWDM Brussels,Belgium,,
,Perafita,Portugal,,
,Persepolis Shomal,Iran,,
,Haaglandia,Netherlands,,
9256,Standaard Wetteren,Belgium,"Standaard Wetteren was a Belgian association football club team from Wetteren. Its matricule (5479) still exists as it was sold to investors who created a new team, RWDM47.",
12764,Double Flower,Hong Kong,,
12761,Kwun Tong,Hong Kong,Kwun Tong Football Association is a Hong Kong association football club which currently competes in the Hong Kong Second Division. The club plays the majority of its home matches at Kowloon Tsai Park.,
,Mariano Keller,Italy,,
,Terrassa II,Spain,,
11728,Portomosense,Portugal,"Portimonense Sporting Clube is a Portuguese sports club based in Portimão. Founded on 14 August 1914, it is most notable for its professional football team, which currently plays in the Primeira Liga, the top flight of Portuguese football."," Portuguese sports club based in Portimão"
,Carregado,Portugal,,
,Almodovar,Portugal,,
,Bastia II,France,,
,Al Ahli II,Qatar,,
,Al Sailiya II,Qatar,,
,Waterloo,Belgium,,
,Braine,Belgium,,
23524,Stade Disonais,Belgium,,
,Jong Lede,Belgium,,
,Retie Branddonk,Belgium,,
,Oostnieuwkerke,Belgium,,
,Valenciennes II,France,,
10146,Gueugnon,France,"Football Club Gueugnonnais is a French association football club based in Gueugnon, Burgundy. The club was formed in 1940 and plays its home matches at the Stade Jean Laville located within the city."," French association football club based in Gueugnon"
11238,Compiegne,France,,
,Wonder Sporting,Botswana,,
9267,Houtvenne,Belgium,,
,LPTA Tozeur,Tunisia,,
,DUC,Senegal,,
,Trissino-Valdagno,Italy,,
,Real Hyria,Italy,,
10149,Olympique Ales,France,"Olympique Alès is a French association football club founded in 1923, based in the commune of Alès. The Cévennes club currently plays in Championnat National 3 the fifth division of the French football league system. The club in the past has played for six seasons in Ligue 1."," French association football club founded in 1923"
23629,Renaissance Schaerbeek,Belgium,,
,Verbroedering Arendonk,Belgium,,
23951,Cammell Laird,England,"Cammell Laird 1907 Football Club is a semi-professional football club based in Birkenhead, Merseyside, England. The club are currently members of the North West Counties League Division One South and play at Kirklands."," semi-professional football club based in Birkenhead"
,Stade Bierbeek,Belgium,,
,US Bitam,Gabon,,
,Alvand Hamedan,Iran,,
9701,Limavady United,Northern Ireland,"Limavady United Football Club is an intermediate, Northern Irish football club playing in the NIFL Premier Intermediate League. The club comes from Limavady, County Londonderry, and plays home matches at the Showgrounds.",n intermediate
,Oyem,Gabon,,
,Feurs,France,,
,Lege-Cap-Ferret,France,,
,Lannion FC,France,,
11611,Albi,France,"Union Sportive Albigeoise is a French association football team founded in 1912. They are based in Albi, Midi-Pyrénées, France and are currently playing in the Championnat de France Amateurs Group C. They play at the Stade Maurice Rigaud in Albi, which has a capacity of 3,000.",
,Huy,Belgium,,
,Manteigas,Portugal,,
7020,Cherbourg,France,"AS Cherbourg or the  Association Sportive de Cherbourg Football is a French football team currently playing in the Championnat National 3, the fifth tier of French football. They are based in the city of Cherbourg-en-Cotentin, Manche in Normandy in north-west France."," French football team currently playing in the Championnat National 3"
,Mohammedan,India,,
,Ramblers,Namibia,,
,Aboomoslem,Iran,,
,Rangdajied United,India,,
,Otelul II,Romania,,
,Avrig,Romania,,
,Valenciano,Portugal,,
,Svilengrad,Bulgaria,,
15681,Jalapa,Guatemala,"ART Municipal Jalapa is a Nicaraguan football team playing at the top level. It is based in Jalapa. They currently play in the Primera División, playing their home matches at the 1,000 Estadio Alejandro Ramos.",
,Ferroviarios,Ecuador,,
,Roudnice,Czech Republic,,
,Spartak Trnava II,Slovakia,,
8561,TSV Neumarkt,Germany,,
,Aichach,Germany,,
,First Vienna II,Austria,,
16245,Dieppe,France,"FC Dieppe, officially Football Club Dieppois, is a team in the French football club based in Dieppe (Seine-Maritime). It was founded in 1896. They play at the Stade des Vertus, which has a capacity of 2,600 (stretchable to 8,000). The colours of the club are white and blue."," team in the French football club based in Dieppe (Seine-Maritime)"
,Sporting Suceava,Romania,,
,Conpet Ciresu,Romania,,
12977,Tafic,Botswana,"Tati African Football Independent Club also known as TAFIC for short, is a football club based in Francistown, Botswana. The team was relegated from the Botswana Premier League to the First Division North in 2014."," football club based in Francistown"
,UF Santos,Botswana,,
9743,Fortaleza,Colombia,"Fortaleza Esporte Clube, usually known as Fortaleza, is primarily a football club, but is active in other sports such as futsal, handball and basketball. Fortaleza Esporte Clube is based in Fortaleza, capital of the State of Ceará, Brazil. The club was founded on October 18, 1918.",
,Forchtenstein,Austria,,
7526,FK Ilukste,Latvia,Ilūkstes NSS is a Latvian football club located in Ilūkste. The club played its home matches at the Ilūkstes pilsētas stadions with capacity of 300 people.," Latvian football club located in Ilūkste"
,Schwadorf,Austria,,
9135,Pune,India,"Pune Football Club was an Indian professional football club based in Pune, Maharashtra. The club has competed in the I-League, then top flight of Indian football league system.",
20147,Slacks Creek,Australia,,
11724,Lourinhanense,Portugal,"Sporting Clube Lourinhanense, simply Lourinhanense, is a Portuguese football club based in Lourinhã, Lisbon. It currently plays in the Regional Championships, and holds home games at Estádio Municipal da Lourinhã, with a capacity of 2,000 seats."," Portuguese football club based in Lourinhã"
,Mazorqueros FC,Mexico,,
22347,Laberia FC,Albania,Labëria FC is an Albanian professional football club based in Vlorë. They are currently competing in the Kategoria e Dytë.,n Albanian professional football club based in Vlorë
,CD Cuautla,Mexico,,
19921,Tiszafuredi,Hungary,"Tiszafüred Városi Sportegyesület is a professional football club based in Tiszafüred, Jász-Nagykun-Szolnok County, Hungary, that competes in the Nemzeti Bajnokság III, the third tier of Hungarian football."," professional football club based in Tiszafüred"
,Varteks Varaždin,Croatia,,
22863,Ocna Mureș,Romania,,
,Bahia de Feira,Brazil,,
,Weinland Gamlitz,Austria,,
,Ponikve,Croatia,,
,Spartaku Tiranë,Albania,,
18307,Karela,Ghana,"Karela United FC is a Ghanaian professional football club based in Aiyinase, Ellembele District, Western Region. The club competed in the 2019 Ghanaian Normalisation Cup Competition. Karela plays their home matches at the CAM Park."," Ghanaian professional football club based in Aiyinase"
,Cafetaleros de Chiapas II,Mexico,,
,U.A. de Chihuahua,Mexico,,
,Jedinstvo Ub,Serbia,,
18302,Heviz,Hungary,,
18303,Balatonlelle,Hungary,"Balatonlelle Sportegyesület is a professional football club based in Balatonlelle, Somogy County, Hungary, that competes in the Somogy county league."," professional football club based in Balatonlelle"
,Inter Wanica,Suriname,,
,Cafessa Jalisco,Mexico,,
16673,Nasinu,Fiji,"Nasinu F.C. is a Fijian football team playing in the first division of the Fiji Football Association competitions. It is based in Nasinu, which is situated on the eastern side of the main island of Viti Levu, between the town of Nausori and the city of Suva."," Fijian football team playing in the first division of the Fiji Football Association competitions"
,Salinieres Aigues Mortes,France,,
,Le Puy Foot II,France,,
,Sporting Canamy,Mexico,,
23077,Yalmakan,Mexico,"The Yalmakán Fútbol Club, commonly known as Yalmakán, is a Mexican football club based in Chetumal. The club was founded in 2013, and currently plays in the Serie A of Liga Premier."," Mexican football club based in Chetumal"
,Pioneros de Cancun,Mexico,,
,Vertou,France,,
,Drouais,France,,
20026,1. FC Merseburg,Germany,,
,Eckernfoerder SV,Germany,,
,ASD Grumentum Val D'agri,Italy,,
,Sportfreunde Baumberg,Germany,,
,Tromsoe 2,Norway,,
,Saint-Lo Manche,France,,
,Paris II,France,,
,Kongsvinger 2,Norway,,
,Ull/Kisa 2,Norway,,
,Sarpsborg 08 2,Norway,,
,Dinamo Riga/Staicele,Latvia,,
,Vestfossen,Norway,,
,Mount Gravatt,Australia,,
21990,Djerv 1919,Norway,"Sportsklubben Djerv 1919 is an association football club located in Haugesund, Norway, established in 1919. The first team plays in the 3. divisjon, the fourth tier of Norwegian football, after being promoted from the 4. divisjon in 2018.",n association football club located in Haugesund
,Fjoera,Norway,,
,Vorwärts Brigittenau,Austria,,
,FC International Leipzig,Germany,,
21921,Melhus,Norway,"Melhus Idrettslag is a Norwegian sports club from Melhus, Sør-Trøndelag. It has sections for association football, team handball, volleyball, orienteering, Nordic skiing, weightlifting and powerlifting. It was established on 28 February 1898."," Norwegian sports club from Melhus"
,Sandona,Italy,,
,Solothurn,Switzerland,,
,Hongg,Switzerland,,
,DJK BW Friesdorf,Germany,,
,VfB Speldorf,Germany,,
,VfL Vichttal,Germany,,
,SV Lichtenberg 47,Germany,,
,Locri,Italy,,
,Muslim,Pakistan,,
,Karachi Port Trust,Pakistan,,
,Afghan FC,Pakistan,,
,Hohenstein-Ernstthal,Germany,,
,FC Anker Wismar,Germany,,
,TSV Grossbardorf,Germany,,
12611,Basel II,Switzerland,,
,La Chaux-de-Fonds,Switzerland,,
10229,Junkeren,Norway,,
,Hoedd 2,Norway,,
,Blitar United,Indonesia,,
,Thalgau,Austria,,
,Foerde,Norway,,
,Kristiansund BK 2,Norway,,
,Skjervoey,Norway,,
12613,YF Juventus,Switzerland,Sportclub Young Fellows Juventus is a professional Swiss football club based in Zürich. It was founded in 1992 following a merger between Young Fellows Zürich (established in 1903) and Società Calcistica Italiana Juventus Zurigo (1922). The team currently plays in the Swiss third division.," professional Swiss football club based in Zürich"
,Union Neumuenster,Germany,,
,SVG Goettingen,Germany,,
,Siegburger SV 04,Germany,,
,St. Marienkirchen/P.,Austria,,
19193,1. FC Frankfurt,Germany,"1. FC Frankfurt is a German football club based in Frankfurt (Oder), Brandenburg. The club was founded as the army club SV VP Vorwärts Leipzig in Leipzig in East Germany in 1951. The club won six East German championships as ASK Vorwärts Berlin and FC Vorwärts Berlin between 1958 and 1969."," German football club based in Frankfurt (Oder)"
,TuS Haltern,Germany,,
,SV Gruen-Weiss Brieselang,Germany,,
,DSC 99 Duesseldorf,Germany,,
,OSC Vellmar,Germany,,
,RW Frankfurt,Germany,,
,Bosna Sema,Bosnia-Herzegovina,,
,Coras de Tepic,Mexico,,
,Khayr Vahdat,Tajikistan,,
,Chiko Byaga,Bulgaria,,
20626,Parvoz,Tajikistan,"Parvoz Bobojon Ghafurov is football club based in Ghafurov, Tajikistan. The currently play in the top division of the country.",
,MD Halen,Belgium,,
11907,Lingen,Germany,,
,Proleter Teslic,Bosnia-Herzegovina,,
,Union Henndorf,Austria,,
,Rhayader Town,Wales,,
,Busher,Oman,,
19689,National Bank,Pakistan,"National Bank of Egypt Sporting Club, is an Egyptian football club based in Cairo, Egypt. The club is related to the National Bank of Egypt which was founded in June 1898.",Cairo
,Mamurrasi,Albania,,
,Pakistan Railways,Pakistan,,
,Defensor San Alejandro,Peru,,
,IFK Olme,Sweden,,
,Gersthofer SV,Austria,,
,Steinfeld,Austria,,
,Landskron,Austria,,
,Eichede II,Germany,,
,RoYbach / Verscheid,Germany,,
,Mladost Antin,Croatia,,
,Polet,Croatia,,
,Marano,Italy,,
,Heidenheim II,Germany,,
,Maccarese Giada,Italy,,
,Phitsanulok,Thailand,,
,Hunfelder SV,Germany,,
,ZTBL,Pakistan,,
,Lyallpur,Pakistan,,
,Pak Afghan Clearing,Pakistan,,
,Pakistan Airlines,Pakistan,,
,Habib Bank,Pakistan,,
,Waltersdorf,Germany,,
,,,,
